1031,coal,NN ,100+,,,,,,,,,,,,,,,
1032,cook,NN ,100+,,,,,,,,,,,,,,,
1033,direction,NN ,100+,,,,,,,,,,,,,,,
1034,dot,NN ,100+,,,,,,,,,,,,,,,
1035,egg,NN ,100+,,,,,,,,,,,,,,,
1036,except,VV ,100+,,,,,,,,,,,,,,,
1037,friday,NN ,100+,,,,,,,,,,,,,,,
1038,general,JJ ,100+,,,,,,,,,,,,,,,
1039,immediately,RB ,100+,,,,,,,,,,,,,,,
1040,impossible,JJ ,100+,,,,,,,,,,,,,,,
1041,jenny,NN ,100+,,,,,,,,,,,,,,,
1042,kitchen,NN ,100+,,,,,,,,,,,,,,,
1043,library,NN ,100+,,,,,,,,,,,,,,,
1044,meat,NN ,100+,,,,,,,,,,,,,,,
1045,noisy,JJ ,100+,,,,,,,,,,,,,,,
1046,none,NN ,100+,,,,,,,,,,,,,,,
1047,patient,NN ,100+,,,,,,,,,,,,,,,
1048,piano,NN ,100+,,,,,,,,,,,,,,,
1049,pull,VV ,100+,,,,,,,,,,,,,,,
1050,quiet,JJ ,100+,,,,,,,,,,,,,,,
1051,relate,VVP ,100+,,,,,,,,,,,,,,,
1052,responsibility,NN ,100+,,,,,,,,,,,,,,,
1053,steal,VV ,100+,,,,,,,,,,,,,,,
1054,sun,NN ,100+,,,,,,,,,,,,,,,
1055,understanding,NN ,100+,,,,,,,,,,,,,,,
1056,wonderful,JJ ,100+,,,,,,,,,,,,,,,
1057,accident,NN ,100+,,,,,,,,,,,,,,,
1058,adjust,VV ,100+,,,,,,,,,,,,,,,
1059,ahead,RB ,100+,,,,,,,,,,,,,,,
1060,aunt,NN ,100+,,,,,,,,,,,,,,,
1061,button,NN ,100+,,,,,,,,,,,,,,,
1062,challenge,NN ,100+,,,,,,,,,,,,,,,
1063,cheap,JJ ,100+,,,,,,,,,,,,,,,
1064,completely,RB ,100+,,,,,,,,,,,,,,,
1065,contrast,NN ,100+,,,,,,,,,,,,,,,
1066,correct,JJ ,100+,,,,,,,,,,,,,,,
1067,designer,NN ,100+,,,,,,,,,,,,,,,
1068,draw,VV ,100+,,,,,,,,,,,,,,,
1069,dream,NN ,100+,,,,,,,,,,,,,,,
1070,earn,VV ,100+,,,,,,,,,,,,,,,
1071,equipment,NN ,100+,,,,,,,,,,,,,,,
1072,everyday,JJ ,100+,,,,,,,,,,,,,,,
1073,examine,VV ,100+,,,,,,,,,,,,,,,
1074,exist,VV ,100+,,,,,,,,,,,,,,,
1075,farmer,NN ,100+,,,,,,,,,,,,,,,
1076,function,NN ,100+,,,,,,,,,,,,,,,
1077,gift,NN ,100+,,,,,,,,,,,,,,,
1078,ground,NN ,100+,,,,,,,,,,,,,,,
1079,heart,NN ,100+,,,,,,,,,,,,,,,
1080,hiker,NN ,100+,,,,,,,,,,,,,,,
1081,hobby,NN ,100+,,,,,,,,,,,,,,,
1082,import,NN ,100+,,,,,,,,,,,,,,,
1083,introduce,VV ,100+,,,,,,,,,,,,,,,
1084,kill,VV ,100+,,,,,,,,,,,,,,,
1085,laughter,NN ,100+,,,,,,,,,,,,,,,
1086,locate,VV ,100+,,,,,,,,,,,,,,,
1087,missy,NN ,100+,,,,,,,,,,,,,,,
1088,onto,IN ,100+,,,,,,,,,,,,,,,
1089,personal,JJ ,100+,,,,,,,,,,,,,,,
1090,psychologist,NN ,100+,,,,,,,,,,,,,,,
1091,push,NN ,100+,,,,,,,,,,,,,,,
1092,rat,NN ,100+,,,,,,,,,,,,,,,
1093,relax,VV ,100+,,,,,,,,,,,,,,,
1094,row,NN ,100+,,,,,,,,,,,,,,,
1095,single,JJ ,100+,,,,,,,,,,,,,,,
1096,surface,NN ,100+,,,,,,,,,,,,,,,
1097,surprise,NN ,100+,,,,,,,,,,,,,,,
1098,swimming,NN ,100+,,,,,,,,,,,,,,,
1099,tear,NN ,100+,,,,,,,,,,,,,,,
1100,throw,VV ,100+,,,,,,,,,,,,,,,
1101,visitor,NN ,100+,,,,,,,,,,,,,,,
1102,wide,JJ ,100+,,,,,,,,,,,,,,,
1103,apply,VV ,100+,,,,,,,,,,,,,,,
1104,appropriate,JJ ,100+,,,,,,,,,,,,,,,
1105,attend,VV ,100+,,,,,,,,,,,,,,,
1106,balance,NN ,100+,,,,,,,,,,,,,,,
1107,boat,NN ,100+,,,,,,,,,,,,,,,
1108,brown,JJ ,100+,,,,,,,,,,,,,,,
1109,burn,NN ,100+,,,,,,,,,,,,,,,
1110,carol,NN ,100+,,,,,,,,,,,,,,,
1111,count,NN ,100+,,,,,,,,,,,,,,,
1112,Cox,NP ,100+,,,,,,,,,,,,,,,
1113,danger,NN ,100+,,,,,,,,,,,,,,,
1114,diet,NN ,100+,,,,,,,,,,,,,,,
1115,earth,NN ,100+,,,,,,,,,,,,,,,
1116,excited,JJ ,100+,,,,,,,,,,,,,,,
1117,exciting,JJ ,100+,,,,,,,,,,,,,,,
1118,explanation,NN ,100+,,,,,,,,,,,,,,,
1119,fashion,NN ,100+,,,,,,,,,,,,,,,
1120,fix,NN ,100+,,,,,,,,,,,,,,,
1121,goal,NN ,100+,,,,,,,,,,,,,,,
1122,grandmother,NN ,100+,,,,,,,,,,,,,,,
1123,guest,NN ,100+,,,,,,,,,,,,,,,
1124,handle,VV ,100+,,,,,,,,,,,,,,,
1125,hang,VV ,100+,,,,,,,,,,,,,,,
1126,hardly,RB ,100+,,,,,,,,,,,,,,,
1127,hello,NN ,100+,,,,,,,,,,,,,,,
1128,hike,NN ,100+,,,,,,,,,,,,,,,
1129,hotel,NN ,100+,,,,,,,,,,,,,,,
1130,joke,NN ,100+,,,,,,,,,,,,,,,
1131,musician,NN ,100+,,,,,,,,,,,,,,,
1132,national,JJ ,100+,,,,,,,,,,,,,,,
1133,note,NN ,100+,,,,,,,,,,,,,,,
1134,overseas,RB ,100+,,,,,,,,,,,,,,,
1135,per,FW ,100+,,,,,,,,,,,,,,,
1136,pool,NN ,100+,,,,,,,,,,,,,,,
1137,sick,JJ ,100+,,,,,,,,,,,,,,,
1138,surrounding,VVG ,100+,,,,,,,,,,,,,,,
1139,theater,NN ,100+,,,,,,,,,,,,,,,
1140,theory,NN ,100+,,,,,,,,,,,,,,,
1141,thus,RB ,100+,,,,,,,,,,,,,,,
1142,truck,NN ,100+,,,,,,,,,,,,,,,
1143,twenty,CD ,100+,,,,,,,,,,,,,,,
1144,UK,NP ,100+,,,,,,,,,,,,,,,
1145,village,NN ,100+,,,,,,,,,,,,,,,
1146,vinegar,NN ,100+,,,,,,,,,,,,,,,
1147,address,NN ,100+,,,,,,,,,,,,,,,
1148,aspect,NN ,100+,,,,,,,,,,,,,,,
1149,beach,NN ,100+,,,,,,,,,,,,,,,
1150,beauty,NN ,100+,,,,,,,,,,,,,,,
1151,consumption,NN ,100+,,,,,,,,,,,,,,,
1152,cute,JJ ,100+,,,,,,,,,,,,,,,
1153,degree,NN ,100+,,,,,,,,,,,,,,,
1154,despite,IN ,100+,,,,,,,,,,,,,,,
1155,destination,NN ,100+,,,,,,,,,,,,,,,
1156,device,NN ,100+,,,,,,,,,,,,,,,
1157,digital,JJ ,100+,,,,,,,,,,,,,,,
1158,directly,RB ,100+,,,,,,,,,,,,,,,
1159,dive,NN ,100+,,,,,,,,,,,,,,,
1160,east,JJ ,100+,,,,,,,,,,,,,,,
1161,exchange,NN ,100+,,,,,,,,,,,,,,,
1162,fit,NN ,100+,,,,,,,,,,,,,,,
1163,focus,NN ,100+,,,,,,,,,,,,,,,
1164,fourth,JJ ,100+,,,,,,,,,,,,,,,
1165,individual,JJ ,100+,,,,,,,,,,,,,,,
1166,invite,VV ,100+,,,,,,,,,,,,,,,
1167,km,NN ,100+,,,,,,,,,,,,,,,
1168,label,NN ,100+,,,,,,,,,,,,,,,
1169,match,NN ,100+,,,,,,,,,,,,,,,
1170,memory,NN ,100+,,,,,,,,,,,,,,,
1171,officer,NN ,100+,,,,,,,,,,,,,,,
1172,popularity,NN ,100+,,,,,,,,,,,,,,,
1173,professional,JJ ,100+,,,,,,,,,,,,,,,
1174,rainforest,NN ,100+,,,,,,,,,,,,,,,
1175,regular,JJ ,100+,,,,,,,,,,,,,,,
1176,relieve,VV ,100+,,,,,,,,,,,,,,,
1177,screen,NN ,100+,,,,,,,,,,,,,,,
1178,site,NN ,100+,,,,,,,,,,,,,,,
1179,slow,JJ ,100+,,,,,,,,,,,,,,,
1180,spoke,VVD ,100+,,,,,,,,,,,,,,,
1181,stranger,NN ,100+,,,,,,,,,,,,,,,
1182,subject,JJ ,100+,,,,,,,,,,,,,,,
1183,succeed,VV ,100+,,,,,,,,,,,,,,,
1184,tie,NN ,100+,,,,,,,,,,,,,,,
1185,training,NN ,100+,,,,,,,,,,,,,,,
1186,war,NN ,100+,,,,,,,,,,,,,,,
1187,yourself,PP ,100+,,,,,,,,,,,,,,,
1188,active,JJ ,50+,,,,,,,,,,,,,,,
1189,anywhere,RB ,50+,,,,,,,,,,,,,,,
1190,available,JJ ,50+,,,,,,,,,,,,,,,
1191,baseball,NN ,50+,,,,,,,,,,,,,,,
1192,block,NN ,50+,,,,,,,,,,,,,,,
1193,blood,NN ,50+,,,,,,,,,,,,,,,
1194,campus,NN ,50+,,,,,,,,,,,,,,,
1195,childhood,NN ,50+,,,,,,,,,,,,,,,
1196,claim,NN ,50+,,,,,,,,,,,,,,,
1197,coat,NN ,50+,,,,,,,,,,,,,,,
1198,confuse,VV ,50+,,,,,,,,,,,,,,,
1199,cup,NN ,50+,,,,,,,,,,,,,,,
1200,damage,NN ,50+,,,,,,,,,,,,,,,
1201,dear,RB ,50+,,,,,,,,,,,,,,,
1202,determine,VV ,50+,,,,,,,,,,,,,,,
1203,disappoint,VV ,50+,,,,,,,,,,,,,,,
1204,effective,JJ ,50+,,,,,,,,,,,,,,,
1205,escape,NN ,50+,,,,,,,,,,,,,,,
1206,estimate,NN ,50+,,,,,,,,,,,,,,,
1207,eventually,RB ,50+,,,,,,,,,,,,,,,
1208,fifteen,CD ,50+,,,,,,,,,,,,,,,
1209,flow,NN ,50+,,,,,,,,,,,,,,,
1210,force,NN ,50+,,,,,,,,,,,,,,,
1211,frequently,RB ,50+,,,,,,,,,,,,,,,
1212,gradually,RB ,50+,,,,,,,,,,,,,,,
1213,grandpa,NN ,50+,,,,,,,,,,,,,,,
1214,hall,NN ,50+,,,,,,,,,,,,,,,
1215,including,VVG ,50+,,,,,,,,,,,,,,,
1216,lake,NN ,50+,,,,,,,,,,,,,,,
1217,maintain,VV ,50+,,,,,,,,,,,,,,,
1218,Monday,NP ,50+,,,,,,,,,,,,,,,
1219,movement,NN ,50+,,,,,,,,,,,,,,,
1220,orange,NN ,50+,,,,,,,,,,,,,,,
1221,overall,JJ ,50+,,,,,,,,,,,,,,,
1222,page,NN ,50+,,,,,,,,,,,,,,,
1223,pair,NN ,50+,,,,,,,,,,,,,,,
1224,powerful,JJ ,50+,,,,,,,,,,,,,,,
1225,promote,VV ,50+,,,,,,,,,,,,,,,
1226,pupil,NN ,50+,,,,,,,,,,,,,,,
1227,quick,JJ ,50+,,,,,,,,,,,,,,,
1228,remove,VV ,50+,,,,,,,,,,,,,,,
1229,respond,VV ,50+,,,,,,,,,,,,,,,
1230,round,NN ,50+,,,,,,,,,,,,,,,
1231,scene,NN ,50+,,,,,,,,,,,,,,,
1232,search,NN ,50+,,,,,,,,,,,,,,,
1233,skin,NN ,50+,,,,,,,,,,,,,,,
1234,solution,NN ,50+,,,,,,,,,,,,,,,
1235,somewhere,RB ,50+,,,,,,,,,,,,,,,
1236,spite,NN ,50+,,,,,,,,,,,,,,,
1237,stare,NN ,50+,,,,,,,,,,,,,,,
1238,Sunday,NP ,50+,,,,,,,,,,,,,,,
1239,tall,JJ ,50+,,,,,,,,,,,,,,,
1240,tennis,NN ,50+,,,,,,,,,,,,,,,
1241,thousand,CD ,50+,,,,,,,,,,,,,,,
1242,toy,NN ,50+,,,,,,,,,,,,,,,
1243,unless,IN ,50+,,,,,,,,,,,,,,,
1244,vary,VVP ,50+,,,,,,,,,,,,,,,
1245,violin,NN ,50+,,,,,,,,,,,,,,,
1246,whose,WP$ ,50+,,,,,,,,,,,,,,,
1247,attempt,NN ,50+,,,,,,,,,,,,,,,
1248,calm,JJ ,50+,,,,,,,,,,,,,,,
1249,Canada,NP ,50+,,,,,,,,,,,,,,,
1250,clerk,NN ,50+,,,,,,,,,,,,,,,
1251,comment,NN ,50+,,,,,,,,,,,,,,,
1252,confidence,NN ,50+,,,,,,,,,,,,,,,
1253,contribute,VV ,50+,,,,,,,,,,,,,,,
1254,demand,NN ,50+,,,,,,,,,,,,,,,
1255,desert,NN ,50+,,,,,,,,,,,,,,,
1256,differ,VV ,50+,,,,,,,,,,,,,,,
1257,discount,NN ,50+,,,,,,,,,,,,,,,
1258,discussion,NN ,50+,,,,,,,,,,,,,,,
1259,economy,NN ,50+,,,,,,,,,,,,,,,
1260,entertainment,NN ,50+,,,,,,,,,,,,,,,
1261,extremely,RB ,50+,,,,,,,,,,,,,,,
1262,freedom,NN ,50+,,,,,,,,,,,,,,,
1263,growth,NN ,50+,,,,,,,,,,,,,,,
1264,hole,NN ,50+,,,,,,,,,,,,,,,
1265,hospital,NN ,50+,,,,,,,,,,,,,,,
1266,imagination,NN ,50+,,,,,,,,,,,,,,,
1267,importance,NN ,50+,,,,,,,,,,,,,,,
1268,island,NN ,50+,,,,,,,,,,,,,,,
1269,Korean,JJ ,50+,,,,,,,,,,,,,,,
1270,lend,VV ,50+,,,,,,,,,,,,,,,
1271,master,NN ,50+,,,,,,,,,,,,,,,
1272,milk,NN ,50+,,,,,,,,,,,,,,,
1273,mix,NN ,50+,,,,,,,,,,,,,,,
1274,naturally,RB ,50+,,,,,,,,,,,,,,,
1275,nurse,NN ,50+,,,,,,,,,,,,,,,
1276,pleasure,NN ,50+,,,,,,,,,,,,,,,
1277,pollution,NN ,50+,,,,,,,,,,,,,,,
1278,portrait,NN ,50+,,,,,,,,,,,,,,,
1279,procrastination,NN ,50+,,,,,,,,,,,,,,,
1280,proportion,NN ,50+,,,,,,,,,,,,,,,
1281,proud,JJ ,50+,,,,,,,,,,,,,,,
1282,replace,VV ,50+,,,,,,,,,,,,,,,
1283,rule,NN ,50+,,,,,,,,,,,,,,,
1284,scientific,JJ ,50+,,,,,,,,,,,,,,,
1285,shy,JJ ,50+,,,,,,,,,,,,,,,
1286,slowly,RB ,50+,,,,,,,,,,,,,,,
1287,square,JJ ,50+,,,,,,,,,,,,,,,
1288,stream,NN ,50+,,,,,,,,,,,,,,,
1289,tofu,NN ,50+,,,,,,,,,,,,,,,
1290,trend,NN ,50+,,,,,,,,,,,,,,,
1291,trick,NN ,50+,,,,,,,,,,,,,,,
1292,twelve,NN ,50+,,,,,,,,,,,,,,,
1293,unable,JJ ,50+,,,,,,,,,,,,,,,
1294,unlike,IN ,50+,,,,,,,,,,,,,,,
1295,unusual,JJ ,50+,,,,,,,,,,,,,,,
1296,usual,JJ ,50+,,,,,,,,,,,,,,,
1297,wind,NN ,50+,,,,,,,,,,,,,,,
1298,admire,VV ,50+,,,,,,,,,,,,,,,
1299,beside,RB ,50+,,,,,,,,,,,,,,,
1300,besides,RB ,50+,,,,,,,,,,,,,,,
1301,bilingual,JJ ,50+,,,,,,,,,,,,,,,
1302,breath,NN ,50+,,,,,,,,,,,,,,,
1303,central,JJ ,50+,,,,,,,,,,,,,,,
1304,certainly,RB ,50+,,,,,,,,,,,,,,,
1305,classroom,NN ,50+,,,,,,,,,,,,,,,
1306,clone,NN ,50+,,,,,,,,,,,,,,,
1307,CO2,NP ,50+,,,,,,,,,,,,,,,
1308,connect,VV ,50+,,,,,,,,,,,,,,,
1309,contact,NN ,50+,,,,,,,,,,,,,,,
1310,delay,NN ,50+,,,,,,,,,,,,,,,
1311,dry,JJ ,50+,,,,,,,,,,,,,,,
1312,ease,VV ,50+,,,,,,,,,,,,,,,
1313,everybody,NN ,50+,,,,,,,,,,,,,,,
1314,extra,JJ ,50+,,,,,,,,,,,,,,,
1315,facility,NN ,50+,,,,,,,,,,,,,,,
1316,frame,NN ,50+,,,,,,,,,,,,,,,
1317,furniture,NN ,50+,,,,,,,,,,,,,,,
1318,hide,VV ,50+,,,,,,,,,,,,,,,
1319,highly,RB ,50+,,,,,,,,,,,,,,,
1320,huge,JJ ,50+,,,,,,,,,,,,,,,
1321,impression,NN ,50+,,,,,,,,,,,,,,,
1322,improvement,NN ,50+,,,,,,,,,,,,,,,
1323,India,NP ,50+,,,,,,,,,,,,,,,
1324,instrument,NN ,50+,,,,,,,,,,,,,,,
1325,jump,NN ,50+,,,,,,,,,,,,,,,
1326,London,NP ,50+,,,,,,,,,,,,,,,
1327,mainly,RB ,50+,,,,,,,,,,,,,,,
1328,march,NN ,50+,,,,,,,,,,,,,,,
1329,measure,NN ,50+,,,,,,,,,,,,,,,
1330,model,NN ,50+,,,,,,,,,,,,,,,
1331,native,JJ ,50+,,,,,,,,,,,,,,,
1332,ODA,NP ,50+,,,,,,,,,,,,,,,
1333,owner,NN ,50+,,,,,,,,,,,,,,,
1334,Paris,NP ,50+,,,,,,,,,,,,,,,
1335,path,NN ,50+,,,,,,,,,,,,,,,
1336,preference,NN ,50+,,,,,,,,,,,,,,,
1337,principle,NN ,50+,,,,,,,,,,,,,,,
1338,rank,NN ,50+,,,,,,,,,,,,,,,
1339,rapidly,RB ,50+,,,,,,,,,,,,,,,
1340,recommend,VV ,50+,,,,,,,,,,,,,,,
1341,reflect,VV ,50+,,,,,,,,,,,,,,,
1342,remind,VV ,50+,,,,,,,,,,,,,,,
1343,response,NN ,50+,,,,,,,,,,,,,,,
1344,risk,NN ,50+,,,,,,,,,,,,,,,
1345,seed,NN ,50+,,,,,,,,,,,,,,,
1346,sharp,JJ ,50+,,,,,,,,,,,,,,,
1347,sky,NN ,50+,,,,,,,,,,,,,,,
1348,snowflake,NN ,50+,,,,,,,,,,,,,,,
1349,soccer,NN ,50+,,,,,,,,,,,,,,,
1350,suffer,VV ,50+,,,,,,,,,,,,,,,
1351,target,NN ,50+,,,,,,,,,,,,,,,
1352,terrible,JJ ,50+,,,,,,,,,,,,,,,
1353,tide,NN ,50+,,,,,,,,,,,,,,,
1354,twice,RB ,50+,,,,,,,,,,,,,,,
1355,waste,NN ,50+,,,,,,,,,,,,,,,
1356,weak,JJ ,50+,,,,,,,,,,,,,,,
1357,widely,RB ,50+,,,,,,,,,,,,,,,
1358,wild,JJ ,50+,,,,,,,,,,,,,,,
1359,yacht,NN ,50+,,,,,,,,,,,,,,,
1360,youth,NN ,50+,,,,,,,,,,,,,,,
1361,account,NN ,50+,,,,,,,,,,,,,,,
1362,actual,JJ ,50+,,,,,,,,,,,,,,,
1363,assistant,JJ ,50+,,,,,,,,,,,,,,,
1364,auction,NN ,50+,,,,,,,,,,,,,,,
1365,brand,NN ,50+,,,,,,,,,,,,,,,
1366,citizen,NN ,50+,,,,,,,,,,,,,,,
1367,commonly,RB ,50+,,,,,,,,,,,,,,,
1368,crane,NN ,50+,,,,,,,,,,,,,,,
1369,cultural,JJ ,50+,,,,,,,,,,,,,,,
1370,dark,JJ ,50+,,,,,,,,,,,,,,,
1371,death,NN ,50+,,,,,,,,,,,,,,,
1372,deep,JJ ,50+,,,,,,,,,,,,,,,
1373,destroy,VV ,50+,,,,,,,,,,,,,,,
1374,dye,NN ,50+,,,,,,,,,,,,,,,
1375,efficient,JJ ,50+,,,,,,,,,,,,,,,
1376,england,NN ,50+,,,,,,,,,,,,,,,
1377,feature,NN ,50+,,,,,,,,,,,,,,,
1378,female,JJ ,50+,,,,,,,,,,,,,,,
1379,film,NN ,50+,,,,,,,,,,,,,,,
1380,fork,NN ,50+,,,,,,,,,,,,,,,
1381,fresh,JJ ,50+,,,,,,,,,,,,,,,
1382,fuel,NN ,50+,,,,,,,,,,,,,,,
1383,gather,VV ,50+,,,,,,,,,,,,,,,
1384,generally,RB ,50+,,,,,,,,,,,,,,,
1385,glove,NN ,50+,,,,,,,,,,,,,,,
1386,hamburger,NN ,50+,,,,,,,,,,,,,,,
1387,household,NN ,50+,,,,,,,,,,,,,,,
1388,increasingly,RB ,50+,,,,,,,,,,,,,,,
1389,industrial,JJ ,50+,,,,,,,,,,,,,,,
1390,insect,NN ,50+,,,,,,,,,,,,,,,
1391,location,NN ,50+,,,,,,,,,,,,,,,
1392,lock,NN ,50+,,,,,,,,,,,,,,,
1393,loud,RB ,50+,,,,,,,,,,,,,,,
1394,luck,NN ,50+,,,,,,,,,,,,,,,
1395,manager,NN ,50+,,,,,,,,,,,,,,,
1396,map,NN ,50+,,,,,,,,,,,,,,,
1397,moderator,NN ,50+,,,,,,,,,,,,,,,
1398,mouth,NN ,50+,,,,,,,,,,,,,,,
1399,musical,JJ ,50+,,,,,,,,,,,,,,,
1400,nut,NN ,50+,,,,,,,,,,,,,,,
1401,observe,VVP ,50+,,,,,,,,,,,,,,,
1402,okay,JJ ,50+,,,,,,,,,,,,,,,
1403,opening,NN ,50+,,,,,,,,,,,,,,,
1404,particularly,RB ,50+,,,,,,,,,,,,,,,
1405,peal,NN ,50+,,,,,,,,,,,,,,,
1406,pen,NN ,50+,,,,,,,,,,,,,,,
1407,plenty,NN ,50+,,,,,,,,,,,,,,,
1408,pond,NN ,50+,,,,,,,,,,,,,,,
1409,positive,JJ ,50+,,,,,,,,,,,,,,,
1410,post,NN ,50+,,,,,,,,,,,,,,,
1411,production,NN ,50+,,,,,,,,,,,,,,,
1412,prove,VV ,50+,,,,,,,,,,,,,,,
1413,refer,VVP ,50+,,,,,,,,,,,,,,,
1414,refuse,VVP ,50+,,,,,,,,,,,,,,,
1415,relationship,NN ,50+,,,,,,,,,,,,,,,
1416,rely,VV ,50+,,,,,,,,,,,,,,,
1417,safety,NN ,50+,,,,,,,,,,,,,,,
1418,satellite,NN ,50+,,,,,,,,,,,,,,,
1419,seriously,RB ,50+,,,,,,,,,,,,,,,
1420,shock,NN ,50+,,,,,,,,,,,,,,,
1421,snack,NN ,50+,,,,,,,,,,,,,,,
1422,snow,NN ,50+,,,,,,,,,,,,,,,
1423,Spain,NP ,50+,,,,,,,,,,,,,,,
1424,spread,NN ,50+,,,,,,,,,,,,,,,
1425,strength,NN ,50+,,,,,,,,,,,,,,,
1426,suit,NN ,50+,,,,,,,,,,,,,,,
1427,Taipei,NP ,50+,,,,,,,,,,,,,,,
1428,talent,NN ,50+,,,,,,,,,,,,,,,
1429,tomato,NN ,50+,,,,,,,,,,,,,,,
1430,treatment,NN ,50+,,,,,,,,,,,,,,,
1431,wedding,NN ,50+,,,,,,,,,,,,,,,
1432,worth,JJ ,50+,,,,,,,,,,,,,,,
1433,yen,NN ,50+,,,,,,,,,,,,,,,
1434,achieve,VV ,50+,,,,,,,,,,,,,,,
1435,acorn,NN ,50+,,,,,,,,,,,,,,,
1436,advertise,VV ,50+,,,,,,,,,,,,,,,
1437,Africa,NP ,50+,,,,,,,,,,,,,,,
1438,argument,NN ,50+,,,,,,,,,,,,,,,
1439,arrange,VV ,50+,,,,,,,,,,,,,,,
1440,arrangement,NN ,50+,,,,,,,,,,,,,,,
1441,attractive,JJ ,50+,,,,,,,,,,,,,,,
1442,batik,NN ,50+,,,,,,,,,,,,,,,
1443,belong,VV ,50+,,,,,,,,,,,,,,,
1444,bid,NN ,50+,,,,,,,,,,,,,,,
1445,britain,NN ,50+,,,,,,,,,,,,,,,
1446,camper,JJR ,50+,,,,,,,,,,,,,,,
1447,cash,NN ,50+,,,,,,,,,,,,,,,
1448,code,NN ,50+,,,,,,,,,,,,,,,
1449,combine,VV ,50+,,,,,,,,,,,,,,,
1450,complicate,VV ,50+,,,,,,,,,,,,,,,
1451,cooking,NN ,50+,,,,,,,,,,,,,,,
1452,definition,NN ,50+,,,,,,,,,,,,,,,
1453,differently,RB ,50+,,,,,,,,,,,,,,,
1454,disagree,VVP ,50+,,,,,,,,,,,,,,,
1455,divide,NN ,50+,,,,,,,,,,,,,,,
1456,double,RB ,50+,,,,,,,,,,,,,,,
1457,entire,JJ ,50+,,,,,,,,,,,,,,,
1458,feather,NN ,50+,,,,,,,,,,,,,,,
1459,frequency,NN ,50+,,,,,,,,,,,,,,,
1460,funny,JJ ,50+,,,,,,,,,,,,,,,
1461,GNP,NP ,50+,,,,,,,,,,,,,,,
1462,gorilla,NN ,50+,,,,,,,,,,,,,,,
1463,grant,NN ,50+,,,,,,,,,,,,,,,
1464,grape,NN ,50+,,,,,,,,,,,,,,,
1465,gym,NN ,50+,,,,,,,,,,,,,,,
1466,habit,NN ,50+,,,,,,,,,,,,,,,
1467,hairstyle,NN ,50+,,,,,,,,,,,,,,,
1468,happiness,NN ,50+,,,,,,,,,,,,,,,
1469,Hawaii,NP ,50+,,,,,,,,,,,,,,,
1470,hey,UH ,50+,,,,,,,,,,,,,,,
1471,identify,VV ,50+,,,,,,,,,,,,,,,
1472,interview,NN ,50+,,,,,,,,,,,,,,,
1473,length,NN ,50+,,,,,,,,,,,,,,,
1474,LOHAS,NP ,50+,,,,,,,,,,,,,,,
1475,magnet,NN ,50+,,,,,,,,,,,,,,,
1476,male,JJ ,50+,,,,,,,,,,,,,,,
1477,meter,NN ,50+,,,,,,,,,,,,,,,
1478,mike,NN ,50+,,,,,,,,,,,,,,,
1479,monolingual,JJ ,50+,,,,,,,,,,,,,,,
1480,moreover,RB ,50+,,,,,,,,,,,,,,,
1481,mouse,NN ,50+,,,,,,,,,,,,,,,
1482,nobody,NN ,50+,,,,,,,,,,,,,,,
1483,opera,NN ,50+,,,,,,,,,,,,,,,
1484,ought,MD ,50+,,,,,,,,,,,,,,,
1485,plaid,NN ,50+,,,,,,,,,,,,,,,
1486,prevent,VV ,50+,,,,,,,,,,,,,,,
1487,puzzle,NN ,50+,,,,,,,,,,,,,,,
1488,quantity,NN ,50+,,,,,,,,,,,,,,,
1489,rent,NN ,50+,,,,,,,,,,,,,,,
1490,retire,VV ,50+,,,,,,,,,,,,,,,
1491,rich,JJ ,50+,,,,,,,,,,,,,,,
1492,ship,NN ,50+,,,,,,,,,,,,,,,
1493,shoe,NN ,50+,,,,,,,,,,,,,,,
1494,signal,NN ,50+,,,,,,,,,,,,,,,
1495,speed,NN ,50+,,,,,,,,,,,,,,,
1496,sweet,JJ ,50+,,,,,,,,,,,,,,,
1497,switch,NN ,50+,,,,,,,,,,,,,,,
1498,temperature,NN ,50+,,,,,,,,,,,,,,,
1499,traveler,NN ,50+,,,,,,,,,,,,,,,
1500,treat,VV ,50+,,,,,,,,,,,,,,,
1501,turmeric,NN ,50+,,,,,,,,,,,,,,,
1502,umbrella,NN ,50+,,,,,,,,,,,,,,,
1503,uniform,NN ,50+,,,,,,,,,,,,,,,
1504,whatever,JJ ,50+,,,,,,,,,,,,,,,
1505,whenever,WRB ,50+,,,,,,,,,,,,,,,
1506,willing,JJ ,50+,,,,,,,,,,,,,,,
1507,yours,PP$ ,50+,,,,,,,,,,,,,,,
1508,zoo,NN ,50+,,,,,,,,,,,,,,,
1509,announce,VV ,50+,,,,,,,,,,,,,,,
1510,appointment,NN ,50+,,,,,,,,,,,,,,,
1511,arrow,NN ,50+,,,,,,,,,,,,,,,
1512,aware,JJ ,50+,,,,,,,,,,,,,,,
1513,background,NN ,50+,,,,,,,,,,,,,,,
1514,bamboo,NN ,50+,,,,,,,,,,,,,,,
1515,bar,NN ,50+,,,,,,,,,,,,,,,
1516,bedroom,NN ,50+,,,,,,,,,,,,,,,
1517,belief,NN ,50+,,,,,,,,,,,,,,,
1518,bore,VVD ,50+,,,,,,,,,,,,,,,
1519,boring,JJ ,50+,,,,,,,,,,,,,,,
1520,bottle,NN ,50+,,,,,,,,,,,,,,,
1521,circle,NN ,50+,,,,,,,,,,,,,,,
